participant,trial,task,sentence,answer,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer.1,response,correctness,rt
61641821377cdb08faf97ee2,16,phon_replication,bkbf0913,The dinner plate's hot,dinner,plates,hot,2,dolphin,Yes,Yes,1,499.5999999
61716dd3ff99e21ca75a6b48,7,phon_replication,bkbf0913,The dinner plate's hot,dinner,plates,hot,1,dolphin,Yes,Yes,1,442.8999999
5665dd684ef50400057c68b6,12,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,Yes,1,602.5
5c8d2f74e775150016db3700,1,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,No,0,826.7
5cc2ef1f8402ff0017e8863b,39,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,Yes,1,372.6
5d7807b537d04e00181e9639,32,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,2,penguin,Yes,No,0,1593.9
5e5f8fdda850aa000e992d69,38,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,258
5f23fc20be6a4e1feed8aa5b,32,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,2,penguin,Yes,No,0,363
5f57c4a6dff3f02ce0a8f1f5,18,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,392.8
60ca092ccef371e328226ad7,29,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,Yes,1,330.4
60cc750c69c045055a7973b8,23,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,167.3
60e358e750b71ab0a7870ad5,17,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,No,0,308.3
611645b93f0840eae41426f5,29,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,1,penguin,Yes,Yes,1,333.7
611e1cf011c9f05d6990d4ae,29,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,No,0,659.5
613f152e6f06c5a6a2c6400b,5,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,497.8999999
614cdc4094b3c4dc13112fab,39,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,430
6155cd98086d9a18faef1f9f,6,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,No,0,395.1000001
61587ef7a7a1af1c9d8690d3,16,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,3,penguin,Yes,Yes,1,360.4
61641821377cdb08faf97ee2,12,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,0,penguin,Yes,Yes,1,371.1999998
61716dd3ff99e21ca75a6b48,5,phon_replication,bkbf1008,Someones crossing the road,Someones,crossing,road,1,penguin,Yes,No,0,2035.7
5665dd684ef50400057c68b6,28,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,748.1
5c8d2f74e775150016db3700,21,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,443.2
5cc2ef1f8402ff0017e8863b,8,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,549
5d7807b537d04e00181e9639,30,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,565.5
5e5f8fdda850aa000e992d69,36,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,232.1
5f23fc20be6a4e1feed8aa5b,15,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,334.9
5f57c4a6dff3f02ce0a8f1f5,4,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,868
60ca092ccef371e328226ad7,37,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,328.4
60cc750c69c045055a7973b8,20,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,378.1
60e358e750b71ab0a7870ad5,16,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,287.9
611645b93f0840eae41426f5,6,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,774.5
611e1cf011c9f05d6990d4ae,13,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,419.3
613f152e6f06c5a6a2c6400b,22,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,369.5
614cdc4094b3c4dc13112fab,12,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,404.3
6155cd98086d9a18faef1f9f,15,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,304.1000001
61587ef7a7a1af1c9d8690d3,3,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,433.2
61641821377cdb08faf97ee2,9,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,Yes,1,392.7000003
61716dd3ff99e21ca75a6b48,18,phon_replication,bkbf1203,The front garden was pretty,front,garden,pretty,3,giraffe,Yes,No,0,476.0999999
5665dd684ef50400057c68b6,36,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,0,lizard,Yes,Yes,1,172.1
5c8d2f74e775150016db3700,25,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,3,lizard,Yes,Yes,1,372.8
5cc2ef1f8402ff0017e8863b,22,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,3,lizard,Yes,No,0,836.9
5d7807b537d04e00181e9639,6,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,1,lizard,Yes,Yes,1,705.6999999
5e5f8fdda850aa000e992d69,16,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,3,lizard,Yes,Yes,1,240.2
5f23fc20be6a4e1feed8aa5b,25,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,334
5f57c4a6dff3f02ce0a8f1f5,14,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,3,lizard,Yes,Yes,1,508.4
60ca092ccef371e328226ad7,33,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,1,lizard,Yes,Yes,1,564.8
60cc750c69c045055a7973b8,33,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,3,lizard,Yes,Yes,1,339.1999999
60e358e750b71ab0a7870ad5,19,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,1,lizard,Yes,Yes,1,279.2
611645b93f0840eae41426f5,14,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,1,lizard,Yes,Yes,1,344.4
611e1cf011c9f05d6990d4ae,10,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,0,lizard,Yes,No,0,994.8
613f152e6f06c5a6a2c6400b,20,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,3,lizard,Yes,Yes,1,349.8
614cdc4094b3c4dc13112fab,26,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,420.7
6155cd98086d9a18faef1f9f,2,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,409.3999999
61587ef7a7a1af1c9d8690d3,7,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,499
61641821377cdb08faf97ee2,15,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,2,lizard,Yes,Yes,1,310.3000002
61716dd3ff99e21ca75a6b48,12,phon_replication,bkbf1205,The taps are above the sink,taps,above,sink,0,lizard,Yes,Yes,1,407.5
5665dd684ef50400057c68b6,29,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,341.8
5c8d2f74e775150016db3700,33,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,384.9
5cc2ef1f8402ff0017e8863b,7,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,2,hamster,Yes,Yes,1,64.7
5d7807b537d04e00181e9639,21,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,2,hamster,Yes,Yes,1,831.6999999
5e5f8fdda850aa000e992d69,39,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,0,hamster,Yes,Yes,1,271.7
5f23fc20be6a4e1feed8aa5b,27,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,2,hamster,Yes,Yes,1,287
5f57c4a6dff3f02ce0a8f1f5,27,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,713.5
60ca092ccef371e328226ad7,18,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,0,hamster,Yes,Yes,1,929.6
60cc750c69c045055a7973b8,4,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,650.7
60e358e750b71ab0a7870ad5,21,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,480.2
611645b93f0840eae41426f5,36,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,354.8
611e1cf011c9f05d6990d4ae,24,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,438.6
613f152e6f06c5a6a2c6400b,14,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,571.8
614cdc4094b3c4dc13112fab,36,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,381.6
6155cd98086d9a18faef1f9f,35,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,2,hamster,Yes,Yes,1,454.3000002
61587ef7a7a1af1c9d8690d3,4,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,2,hamster,Yes,Yes,1,605
61641821377cdb08faf97ee2,39,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,1,hamster,Yes,Yes,1,280.0999999
61716dd3ff99e21ca75a6b48,17,phon_replication,bkbf1208,The bread van's coming,bread,vans,coming,3,hamster,Yes,Yes,1,754.8
5665dd684ef50400057c68b6,31,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,360.6
5c8d2f74e775150016db3700,38,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,Yes,1,418.2
5cc2ef1f8402ff0017e8863b,15,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,No,0,332.8
5d7807b537d04e00181e9639,8,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,Yes,1,316.4
5e5f8fdda850aa000e992d69,10,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,2,reindeer,Yes,Yes,1,573.1
5f23fc20be6a4e1feed8aa5b,39,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,220.6
5f57c4a6dff3f02ce0a8f1f5,12,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,2,reindeer,Yes,Yes,1,1005.3
60ca092ccef371e328226ad7,20,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,406.8
60cc750c69c045055a7973b8,32,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,1597.5
60e358e750b71ab0a7870ad5,39,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,701.1
611645b93f0840eae41426f5,25,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,2,reindeer,Yes,Yes,1,309.9
611e1cf011c9f05d6990d4ae,27,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,764.9
613f152e6f06c5a6a2c6400b,24,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,300.9000001
614cdc4094b3c4dc13112fab,38,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,Yes,1,395.1
6155cd98086d9a18faef1f9f,29,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,1,reindeer,Yes,Yes,1,1279.7
61587ef7a7a1af1c9d8690d3,27,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,Yes,1,446.7
61641821377cdb08faf97ee2,11,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,Yes,1,317.9000001
61716dd3ff99e21ca75a6b48,21,phon_replication,bkbf1212,The children help the milkman,children,help,milkman,3,reindeer,Yes,Yes,1,502.3
5665dd684ef50400057c68b6,3,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,322.9
5c8d2f74e775150016db3700,36,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,495.7
5cc2ef1f8402ff0017e8863b,23,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,395.4
5d7807b537d04e00181e9639,39,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,739.4
5e5f8fdda850aa000e992d69,12,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,582
5f23fc20be6a4e1feed8aa5b,14,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,627.4
5f57c4a6dff3f02ce0a8f1f5,10,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,723.8
60ca092ccef371e328226ad7,36,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,314.6
60cc750c69c045055a7973b8,38,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,308.3000001
60e358e750b71ab0a7870ad5,11,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,234.1
611645b93f0840eae41426f5,12,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,487.4
611e1cf011c9f05d6990d4ae,1,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,900.5
613f152e6f06c5a6a2c6400b,36,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,324.5
614cdc4094b3c4dc13112fab,37,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,730.4
6155cd98086d9a18faef1f9f,25,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,757.8
61587ef7a7a1af1c9d8690d3,11,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,1140.6
61641821377cdb08faf97ee2,27,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,367.8999996
61716dd3ff99e21ca75a6b48,26,phon_replication,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,tortoise,Yes,Yes,1,1023.5
5665dd684ef50400057c68b6,22,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,1,leopard,Yes,No,0,264.9
5c8d2f74e775150016db3700,17,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,402
5cc2ef1f8402ff0017e8863b,2,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,1,leopard,Yes,No,0,484.2
5d7807b537d04e00181e9639,18,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,959.1
5e5f8fdda850aa000e992d69,18,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,3,leopard,Yes,Yes,1,331.7
5f23fc20be6a4e1feed8aa5b,35,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,327.1
5f57c4a6dff3f02ce0a8f1f5,16,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,552.4
60ca092ccef371e328226ad7,28,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,0,leopard,Yes,Yes,1,405.9
60cc750c69c045055a7973b8,19,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,274.8000001
60e358e750b71ab0a7870ad5,27,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,378.4
611645b93f0840eae41426f5,33,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,601.9
611e1cf011c9f05d6990d4ae,4,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,468.3
613f152e6f06c5a6a2c6400b,32,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,0,leopard,Yes,Yes,1,789.8999999
614cdc4094b3c4dc13112fab,4,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,461.1
6155cd98086d9a18faef1f9f,39,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,0,leopard,Yes,No,0,343.8999999
61587ef7a7a1af1c9d8690d3,25,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,No,0,384.8
61641821377cdb08faf97ee2,6,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,Yes,1,471.6000004
61716dd3ff99e21ca75a6b48,4,phon_replication,bkbf1301,The fruit came in a box,fruit,came,box,2,leopard,Yes,No,0,1176.5
5665dd684ef50400057c68b6,11,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,357.3
5c8d2f74e775150016db3700,19,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,444.2
5cc2ef1f8402ff0017e8863b,40,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,332.8
5d7807b537d04e00181e9639,25,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,728.1
5e5f8fdda850aa000e992d69,27,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,273.3
5f23fc20be6a4e1feed8aa5b,28,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,276.4
5f57c4a6dff3f02ce0a8f1f5,32,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,716.1
60ca092ccef371e328226ad7,32,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,770.4
60cc750c69c045055a7973b8,12,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,808.8000001
60e358e750b71ab0a7870ad5,29,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,369.1
611645b93f0840eae41426f5,2,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,615.8
611e1cf011c9f05d6990d4ae,12,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,462
613f152e6f06c5a6a2c6400b,6,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,431.8999999
614cdc4094b3c4dc13112fab,22,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,No,0,890
6155cd98086d9a18faef1f9f,28,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,238.5
61587ef7a7a1af1c9d8690d3,31,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,0,hedgehog,Yes,Yes,1,1357.3
61641821377cdb08faf97ee2,38,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,328.3000002
61716dd3ff99e21ca75a6b48,32,phon_replication,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,hedgehog,Yes,Yes,1,371.8
5665dd684ef50400057c68b6,13,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,389.4
5c8d2f74e775150016db3700,14,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,690.5
5cc2ef1f8402ff0017e8863b,20,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,361.4
5d7807b537d04e00181e9639,33,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,1400.9
5e5f8fdda850aa000e992d69,19,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,No,0,391.5
5f23fc20be6a4e1feed8aa5b,18,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,377.7
5f57c4a6dff3f02ce0a8f1f5,37,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,433.3
60ca092ccef371e328226ad7,11,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,No,0,436.7
60cc750c69c045055a7973b8,34,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,331
60e358e750b71ab0a7870ad5,2,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,No,0,357.5
611645b93f0840eae41426f5,7,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,731.8
611e1cf011c9f05d6990d4ae,17,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,724.8
613f152e6f06c5a6a2c6400b,18,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,No,0,337
614cdc4094b3c4dc13112fab,21,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,461.5
6155cd98086d9a18faef1f9f,4,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,403.8
61587ef7a7a1af1c9d8690d3,5,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,2,rhino,Yes,Yes,1,719.7
61641821377cdb08faf97ee2,8,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,2,rhino,Yes,Yes,1,816.5
61716dd3ff99e21ca75a6b48,15,phon_replication,bkbf1415,The grass is getting long,grass,getting,long,3,rhino,Yes,Yes,1,2361.1
5665dd684ef50400057c68b6,14,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,1,octopus,No,No,1,296.7
5c8d2f74e775150016db3700,27,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,380
5cc2ef1f8402ff0017e8863b,5,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,838.3
5d7807b537d04e00181e9639,7,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,Yes,0,515.4
5e5f8fdda850aa000e992d69,1,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,1293
5f23fc20be6a4e1feed8aa5b,5,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,450.4
5f57c4a6dff3f02ce0a8f1f5,24,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,515.3
60ca092ccef371e328226ad7,16,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,328.2
60cc750c69c045055a7973b8,21,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,384.3000001
60e358e750b71ab0a7870ad5,1,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,1017
611645b93f0840eae41426f5,22,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,360.7
611e1cf011c9f05d6990d4ae,15,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,1276.1
613f152e6f06c5a6a2c6400b,7,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,Yes,0,1101.5
614cdc4094b3c4dc13112fab,31,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,555.2
6155cd98086d9a18faef1f9f,8,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,Yes,0,263
61587ef7a7a1af1c9d8690d3,15,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,376.5
61641821377cdb08faf97ee2,22,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,2,octopus,No,No,1,931.9000001
61716dd3ff99e21ca75a6b48,24,phon_replication,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,octopus,No,No,1,419.8000002
5665dd684ef50400057c68b6,32,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,313.9
5c8d2f74e775150016db3700,15,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,357.6
5cc2ef1f8402ff0017e8863b,37,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,Yes,0,513
5d7807b537d04e00181e9639,3,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,1,kangaroo,No,Yes,0,1224.3
5e5f8fdda850aa000e992d69,24,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,459
5f23fc20be6a4e1feed8aa5b,10,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,773.9
5f57c4a6dff3f02ce0a8f1f5,15,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,2,kangaroo,No,No,1,803.9
60ca092ccef371e328226ad7,15,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,0,kangaroo,No,Yes,0,2037.7
60cc750c69c045055a7973b8,37,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,352.3
60e358e750b71ab0a7870ad5,14,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,286.3
611645b93f0840eae41426f5,38,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,384.3
611e1cf011c9f05d6990d4ae,5,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,0,kangaroo,No,Yes,0,613.6
613f152e6f06c5a6a2c6400b,3,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,1,kangaroo,No,Yes,0,685.8000002
614cdc4094b3c4dc13112fab,7,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,603.2
6155cd98086d9a18faef1f9f,31,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,1,kangaroo,No,No,1,246.9000001
61587ef7a7a1af1c9d8690d3,34,phon_replication,bkbf1609,Some men shave in the morning,men,shave,morning,3,kangaroo,No,No,1,382.5
